Artist,SongTitle,BPM,Key,Genre,Vocal/Instrumental,EnergyLevel,SongStructure,Lyrics/Theme,Instrumentation,CulturalContext,Popularity,Era
"DukeEllington","Caravan",160,E♭Minor,Jazz,Instrumental,High,AABAForm,Exotic,Trumpet,International,High,1930s
"BillEvansTrio","Nardis",95,EDorian,Jazz,Instrumental,Moderate,AABAForm,Contemplative,Piano,International,High,1960s
"TheLumineers","HoHey",90,CMajor,IndieFolk,Vocal,High,Verse-Chorus,Love,AcousticGuitar,International,High,2010s
"ArcticMonkeys","DoIWannaKnow?",85,EMajor,IndieRock,Vocal,High,Verse-Chorus,Introspection,ElectricGuitar,International,High,2010s
"VanceJoy","Riptide",105,BbMajor,IndieFolk,Vocal,High,Verse-Chorus,Adventure,Ukulele,International,High,2010s
"OfMonstersandMen","LittleTalks",103,CMajor,IndiePop,Vocal,High,Verse-Chorus,Communication,AcousticGuitar,International,High,2010s
"Alt-J","Breezeblocks",152,CMinor,IndieRock,Vocal,High,Verse-Chorus,Obsession,Synths,International,High,2010s
"TameImpala","TheLessIKnowTheBetter",117,BMajor,IndiePop,Vocal,High,Verse-Chorus,LoveTriangle,Synths,International,High,2010s
"BonIver","SkinnyLove",87,CMajor,IndieFolk,Vocal,Moderate,Verse-Chorus,Heartbreak,AcousticGuitar,International,High,2000s
"Florence+TheMachine","ShakeItOut",150,GMajor,IndiePop,Vocal,High,Verse-Chorus,Catharsis,Synths,International,High,2010s
"EdwardSharpe&TheMagneticZeros","Home",75,FMajor,IndieFolk,Vocal,High,Verse-Chorus,Belonging,AcousticGuitar,International,High,2000s
"Lorde","Royals",85,AMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Critique,Synths,International,High,2010s
"Mumford&Sons","IWillWait",133,BMajor,IndieFolk,Vocal,High,Verse-Chorus,Patience,AcousticGuitar,International,High,2010s
"FosterThePeople","PumpedUpKicks",128,FMajor,IndiePop,Vocal,High,Verse-Chorus,DarkTheme,ElectricGuitar,International,High,2010s
"MilkyChance","StolenDance",112,AMinor,IndiePop,Vocal,High,Verse-Chorus,Longing,AcousticGuitar,International,High,2010s
"Bastille","Pompeii",127,AMajor,IndiePop,Vocal,High,Verse-Chorus,Resilience,Synths,International,High,2010s
"Passenger","LetHerGo",75,GMajor,IndieFolk,Vocal,Moderate,Verse-Chorus,Heartbreak,AcousticGuitar,International,High,2010s
"TwoDoorCinemaClub","WhatYouKnow",118,AMajor,IndieRock,Vocal,High,Verse-Chorus,Self-Discovery,ElectricGuitar,International,High,2010s
"VampireWeekend","A-Punk",175,CMajor,IndieRock,Vocal,High,Verse-Chorus,Energetic,ElectricGuitar,International,High,2000s
"TheHeadandtheHeart","RiversandRoads",138,CMajor,IndieFolk,Vocal,Moderate,Verse-Chorus,Friendship,AcousticGuitar,International,High,2010s
"Portugal.TheMan","FeelItStill",79,EMinor,IndiePop,Vocal,High,Verse-Chorus,Rebellion,Synths,International,High,2010s
"DeathCabforCutie","IWillFollowYouintotheDark",92,CMajor,IndieRock,Vocal,Moderate,Verse-Chorus,Intimacy,AcousticGuitar,International,High,2000s
"Florence+TheMachine","DogDaysAreOver",150,AMajor,IndiePop,Vocal,High,Verse-Chorus,Liberation,Percussion,International,High,2000s
"ArcticMonkeys","505",81,DMinor,IndieRock,Vocal,Moderate,Verse-Chorus,Reflection,ElectricGuitar,International,High,2000s
"VanceJoy","MessisMine",120,DMajor,IndieFolk,Vocal,High,Verse-Chorus,Relationship,AcousticGuitar,International,High,2010s
"Kodaline","AllIWant",80,CMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Longing,AcousticGuitar,International,High,2010s
"BonIver","Holocene",80,CMajor,IndieFolk,Vocal,Moderate,Verse-Chorus,Nature,AcousticGuitar,International,High,2010s
"OfMonstersandMen","DirtyPaws",104,AMajor,IndieFolk,Vocal,High,Verse-Chorus,Adventure,AcousticGuitar,International,High,2010s
"Grouplove","TongueTied",112,EMajor,IndiePop,Vocal,High,Verse-Chorus,Fun,Synths,International,High,2010s
"TameImpala","FeelsLikeWeOnlyGoBackwards",89,GMajor,IndieRock,Vocal,Moderate,Verse-Chorus,Nostalgia,Synths,International,High,2010s
"Bastille","Flaws",112,EMajor,IndiePop,Vocal,High,Verse-Chorus,Vulnerability,Synths,International,High,2010s
"ArcticMonkeys","MardyBum",100,DMajor,IndieRock,Vocal,Moderate,Verse-Chorus,SliceofLife,ElectricGuitar,International,High,2000s
"Phoenix","1901",118,GMajor,IndiePop,Vocal,High,Verse-Chorus,Nostalgia,Synths,International,High,2000s
"VanceJoy","FireandtheFlood",108,EMajor,IndieFolk,Vocal,High,Verse-Chorus,Passion,AcousticGuitar,International,High,2010s
"TheLumineers","Ophelia",88,B♭Major,IndieFolk,Vocal,High,Verse-Chorus,UnrequitedLove,AcousticGuitar,International,High,2010s
"Florence+TheMachine","Hunger",112,EMajor,IndiePop,Vocal,High,Verse-Chorus,Desire,Synths,International,High,2010s
"TameImpala","Elephant",110,AMajor,IndieRock,Vocal,High,Verse-Chorus,Empowerment,ElectricGuitar,International,High,2010s
"Alt-J","LeftHandFree",120,EMajor,IndieRock,Vocal,High,Verse-Chorus,Liberation,ElectricGuitar,International,High,2010s
"EdwardSharpe&TheMagneticZeros","40DayDream",125,CMajor,IndieFolk,Vocal,High,Verse-Chorus,Uplifting,AcousticGuitar,International,High,2000s
"Bastille","GoodGrief",112,AMajor,IndiePop,Vocal,High,Verse-Chorus,Coping,Synths,International,High,2010s
"VampireWeekend","HarmonyHall",120,CMajor,IndieRock,Vocal,High,Verse-Chorus,Unity,ElectricGuitar,International,High,2010s
"OfMonstersandMen","MountainSound",150,CMajor,IndiePop,Vocal,High,Verse-Chorus,Adventure,AcousticGuitar,International,High,2010s
"BonIver","29#StraffordAPTS",85,DMajor,IndieFolk,Vocal,Moderate,Verse-Chorus,Reflection,AcousticGuitar,International,High,2010s
"Florence+TheMachine","You'veGottheLove",120,CMajor,IndiePop,Vocal,High,Verse-Chorus,Support,Synths,International,High,2000s
"ArcticMonkeys","Cornerstone",80,EMajor,IndieRock,Vocal,Moderate,Verse-Chorus,Nostalgia,ElectricGuitar,International,High,2000s
"VanceJoy","Georgia",92,GMajor,IndieFolk,Vocal,High,Verse-Chorus,Longing,AcousticGuitar,International,High,2010s
"Alt-J","Matilda",82,AMinor,IndieRock,Vocal,High,Verse-Chorus,Storytelling,ElectricGuitar,International,High,2010s
"TameImpala","MindMischief",110,BMinor,IndieRock,Vocal,High,Verse-Chorus,Psychedelia,ElectricGuitar,International,High,2010s
"MilkyChance","Cocoon",105,FMajor,IndiePop,Vocal,High,Verse-Chorus,Transformation,AcousticGuitar,International,High,2010s
"Portugal.TheMan","LiveintheMoment",98,CMajor,IndiePop,Vocal,High,Verse-Chorus,CarpeDiem,Synths,International,High,2010s
"BonIver","8(circle)",90,E♭Major,IndieFolk,Vocal,Moderate,Verse-Chorus,Exploration,AcousticGuitar,International,High,2010s
"Lorde","GreenLight",129,GMajor,IndiePop,Vocal,High,Verse-Chorus,MovingOn,Synths,International,High,2010s
"VampireWeekend","OxfordComma",113,CMajor,IndieRock,Vocal,High,Verse-Chorus,Punctuation,ElectricGuitar,International,High,2000s
"DojaCat","SaySo",110,FMajor,Pop,Vocal,High,Verse-Chorus,Confidence,Synths,International,VeryHigh,2020s
"MeganTheeStallion","Savage",84,B♭Minor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Empowerment,Synths,International,VeryHigh,2020s
"TheWeeknd","BlindingLights",171,CMinor,Pop,Vocal,High,Verse-Chorus,Nostalgia,Synths,International,VeryHigh,2020s
"JasonDerulo","SavageLove",150,CMajor,Pop,Vocal,High,Verse-Chorus,Love,Synths,International,VeryHigh,2020s
"DuaLipa","Don'tStartNow",124,AMinor,Pop,Vocal,High,Verse-Chorus,Confidence,Synths,International,VeryHigh,2020s
"LilNasX","OldTownRoad",67,CMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Fusion,AcousticGuitar,International,VeryHigh,2010s
"RoddyRicch","TheBox",117,BMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Hustle,Synths,International,VeryHigh,2020s
"MeganTheeStallion","Body",144,F♯Minor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Confidence,Bass,International,VeryHigh,2020s
"BTS","Dynamite",114,DMajor,Pop,Vocal,High,Verse-Chorus,Celebration,Synths,International,VeryHigh,2020s
"CardiB","WAP",133,CMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Boldness,Synths,International,VeryHigh,2020s
"Lizzo","GoodAsHell",96,CMajor,Pop,Vocal,High,Verse-Chorus,Positivity,Synths,International,VeryHigh,2010s
"TravisScott","SICKOMODE",155,CMinor,Hip-Hop/Rap,Vocal,High,Multi-Section,Trippy,Synths,International,VeryHigh,2010s
"BillieEilish","BadGuy",135,GMinor,Pop,Vocal,High,Verse-Chorus,Nonchalance,Synths,International,VeryHigh,2010s
"TonesandI","DanceMonkey",98,A♭Major,Pop,Vocal,High,Verse-Chorus,Dance,Synths,International,VeryHigh,2010s
"24kGoldn","Mood",90,FMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Relationships,Synths,International,VeryHigh,2020s
"Drake","TootsieSlide",82,F♯Major,Hip-Hop/Rap,Vocal,Moderate,Verse-Chorus,Dance,Synths,International,VeryHigh,2020s
"OliviaRodrigo","good4u",166,EMajor,Pop,Vocal,High,Verse-Chorus,Anger,Guitars,International,VeryHigh,2020s
"JustinBieber","Yummy",145,CMinor,Pop,Vocal,High,Verse-Chorus,Desire,Synths,International,VeryHigh,2020s
"KaliUchis","Telepatía",86,AMajor,LatinPop,Vocal,High,Verse-Chorus,Romance,Synths,International,VeryHigh,2020s
"Saweetie","TapIn",100,DMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Confidence,Synths,International,VeryHigh,2020s
"EdSheeran","ShapeofYou",96,C#Minor,Pop,Vocal,High,Verse-Chorus,Romance,Synths,International,VeryHigh,2010s
"MeganTheeStallion","CryBaby",94,EMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Emotion,Bass,International,VeryHigh,2020s
"BillieEilish","OceanEyes",145,E♭Major,Pop,Vocal,Moderate,Verse-Chorus,Longing,Synths,International,VeryHigh,2010s
"TravisScott","Goosebumps",130,EMinor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Intensity,Synths,International,VeryHigh,2010s
"JasonDerulo","GetUgly",110,FMinor,Pop,Vocal,High,Verse-Chorus,Dance,Synths,International,High,2010s
"Lizzo","TruthHurts",158,CMajor,Pop,Vocal,High,Verse-Chorus,Empowerment,Synths,International,VeryHigh,2010s
"DaBaby","ROCKSTAR",90,GMinor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Success,Synths,International,VeryHigh,2020s
"Jawsh685&JasonDerulo","SavageLove(Laxed-SirenBeat)",150,CMajor,Pop,Instrumental,High,Verse-Chorus,Dance,Synths,International,VeryHigh,2020s
"LilNasX","MONTERO(CallMeByYourName)",85,D♭Major,Pop,Vocal,High,Verse-Chorus,Self-Expression,Synths,International,VeryHigh,2020s
"CardiB","Up",130,B♭Minor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Confidence,Bass,International,VeryHigh,2020s
"PostMalone","Circles",120,AMajor,Pop,Vocal,Moderate,Verse-Chorus,Closure,Guitars,International,VeryHigh,2010s
"BillieEilish","ThereforeIAm",94,DMajor,Pop,Vocal,High,Verse-Chorus,Attitude,Bass,International,VeryHigh,2020s
"SAINtJHN","Roses(ImanbekRemix)",121,AMinor,Dance/Electronic,Vocal,High,Verse-Chorus,Desire,Synths,International,VeryHigh,2020s
"LilNasX","Panini",154,FMinor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Imagination,Synths,International,High,2010s
"24kGoldn","CityOfAngels",87,FMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Reflection,Synths,International,High,2020s
"DuaLipa","Levitating",103,EMajor,Pop,Vocal,High,Verse-Chorus,Elevation,Synths,International,VeryHigh,2020s
"Saweetie","BestFriend",99,AMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Friendship,Synths,International,VeryHigh,2020s
"SilkSonic(BrunoMars&Anderson.Paak)","LeaveTheDoorOpen",148,AMajor,R&B/Soul,Vocal,Moderate,Verse-Chorus,Romance,Guitars,International,VeryHigh,2020s
"PopSmoke","WhatYouKnowBoutLove",84,CMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Love,Synths,International,VeryHigh,2020s
"KaliUchis","DeadToMe",124,AMajor,R&B/Soul,Vocal,Moderate,Verse-Chorus,Heartbreak,Synths,International,VeryHigh,2020s
"BritneySpears","Toxic",143,C#Minor,Pop,Vocal,High,Verse-Chorus,Seduction,Synths,International,VeryHigh,2000s
"JustinBieber","Peaches",90,FMajor,Pop,Vocal,High,Verse-Chorus,Longing,Synths,International,VeryHigh,2020s
"ArianaGrande","34+35",109,FMinor,Pop,Vocal,High,Verse-Chorus,Desire,Synths,International,VeryHigh,2020s
"MeganTheeStallion","ThotShit",84,AMinor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Empowerment,Synths,International,VeryHigh,2020s
"KylieMinogue","Can'tGetYouOutOfMyHead",126,CMajor,Pop,Vocal,High,Verse-Chorus,Obsession,Synths,International,VeryHigh,2000s
"BeckyG","Shower",120,CMajor,Pop,Vocal,High,Verse-Chorus,Romance,Synths,International,VeryHigh,2010s
"Jawsh685&JasonDerulo","Laxed-SirenBeat",150,CMajor,Dance/Electronic,Instrumental,High,Verse-Chorus,Dance,Synths,International,VeryHigh,2020s
"MeganTheeStallion","FreakNasty",138,CMinor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Playfulness,Synths,International,VeryHigh,2020s
"CardiB","BodakYellow",125,F♯Minor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Ambition,Bass,International,VeryHigh,2010s
"Saweetie","MyType",105,AMinor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Self-Confidence,Synths,International,VeryHigh,2010s
"TonesandI","FlyAway",93,EMajor,Pop,Vocal,High,Verse-Chorus,Freedom,Synths,International,VeryHigh,2020s
"24kGoldn","Company",160,AMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Relationships,Synths,International,VeryHigh,2020s
"LilNasX","Holiday",160,F♯Major,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Celebration,Synths,International,VeryHigh,2020s
"OliviaRodrigo","good4u",166,EMajor,Pop/Rock,Vocal,High,Verse-Chorus,Anger,Guitars,International,VeryHigh,2020s
"TheKidLAROI&JustinBieber","Stay",169,FMinor,Pop/Rap,Vocal,High,Verse-Chorus,Longing,Synths,International,VeryHigh,2020s
"EdSheeran","BadHabits",126,GMinor,Pop/Dance,Vocal,High,Verse-Chorus,Self-Destruction,Synths,International,VeryHigh,2020s
"DojaCat","KissMeMore",111,AMinor,Pop/R&B,Vocal,High,Verse-Chorus,Seduction,Synths,International,VeryHigh,2020s
"BTS","Butter",109,C#Minor,Pop/Dance,Vocal,High,Verse-Chorus,Celebration,Synths,International,VeryHigh,2020s
"WalkerHayes","FancyLike",124,GMajor,Country/Pop,Vocal,High,Verse-Chorus,Fun,AcousticGuitar,International,High,2020s
"JustinBieber","Peaches",90,FMajor,Pop/R&B,Vocal,High,Verse-Chorus,Longing,Synths,International,VeryHigh,2020s
"KaliUchis","Telepatía",86,AMajor,LatinPop/R&B,Vocal,High,Verse-Chorus,Romance,Synths,International,VeryHigh,2020s
"EltonJohn&DuaLipa","ColdHeart(PNAURemix)",123,AMinor,Dance/Pop,Vocal,High,Verse-Chorus,Nostalgia,Synths,International,High,2020s
"LilNasX","Montero(CallMeByYourName)",85,D♭Major,Pop/Rap,Vocal,High,Verse-Chorus,Self-Expression,Synths,International,VeryHigh,2020s
"Riton&Nightcrawlersft.Mufasa&Hypeman","Friday(DopamineRe-Edit)",124,CMajor,Dance/Pop,Vocal,High,Verse-Chorus,Weekend,Synths,International,VeryHigh,2020s
"MaskedWolf","AstronautInTheOcean",149,EMinor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Ambition,Synths,International,VeryHigh,2020s
"BillieEilish","HappierThanEver",95,EMajor,Pop/Alternative,Vocal,Moderate,Verse-Chorus,Reflection,Piano,International,VeryHigh,2020s
"Lizzo","Rumors",122,A♭Major,Pop/Hip-Hop,Vocal,High,Verse-Chorus,Self-Confidence,Synths,International,VeryHigh,2020s
"KaceyMusgraves","Star-Crossed",78,B♭Major,Pop/Country,Vocal,Moderate,Verse-Chorus,Heartbreak,Piano,International,High,2020s
"Maneskin","Beggin'",134,DMajor,Rock/Pop,Vocal,High,Verse-Chorus,Begging,Guitars,International,High,2020s
"BrunoMars,Anderson.Paak&SilkSonic","Skate",104,DMajor,R&B/Funk,Vocal,High,Verse-Chorus,Dancing,Guitars,International,VeryHigh,2020s
"GlassAnimals","HeatWaves",90,AMinor,Pop/Indie,Vocal,Moderate,Verse-Chorus,Nostalgia,Synths,International,High,2020s
"BillieEilish","NDA",90,DMinor,Pop/Alternative,Vocal,Moderate,Verse-Chorus,Privacy,Synths,International,VeryHigh,2020s
"CamilaCabello","Don'tGoYet",110,EMinor,Pop/Latin,Vocal,High,Verse-Chorus,Dance,Synths,International,VeryHigh,2020s
"MonstaX","GAMBLER",99,DMajor,K-Pop,Vocal,High,Verse-Chorus,Risk-Taking,Synths,International,High,2020s
"DuaLipa","Levitating",103,EMajor,Pop/Dance,Vocal,High,Verse-Chorus,Elevation,Synths,International,VeryHigh,2020s
"TravisScott","FRANCHISE",97,FMinor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,LavishLiving,Synths,International,VeryHigh,2020s
"Rihanna&PARTYNEXTDOOR","BELIEVEIT",92,BMinor,R&B,Vocal,Moderate,Verse-Chorus,Trust,Synths,International,High,2020s
"Måneskin","IWannaBeYourSlave",137,GMajor,Rock/Pop,Vocal,High,Verse-Chorus,Desire,Guitars,International,High,2020s
"AliciaKeys&SwaeLee","LALA(Unlocked)",100,E♭Major,R&B/Pop,Vocal,Moderate,Verse-Chorus,Freedom,Synths,International,High,2020s
"MachineGunKellyft.blackbear","MyEx'sBestFriend",101,EMajor,Pop/Punk,Vocal,High,Verse-Chorus,Jealousy,Guitars,International,VeryHigh,2020s
"ArianaGrande","pov",72,GMajor,R&B/Pop,Vocal,Moderate,Verse-Chorus,Self-Reflection,Piano,International,VeryHigh,2020s
"Marshmello&JonasBrothers","LeaveBeforeYouLoveMe",110,CMajor,Dance/Pop,Vocal,High,Verse-Chorus,Romance,Synths,International,VeryHigh,2020s
"Lizzo","GoodAsHell",96,CMajor,Pop,Vocal,High,Verse-Chorus,Positivity,Synths,International,VeryHigh,2010s
"Jawsh685&JasonDerulo","SavageLove(Laxed-SirenBeat)",150,CMajor,Pop/Dance,Instrumental,High,Verse-Chorus,Dance,Synths,International,VeryHigh,2020s
"BillieEilish","ThereforeIAm",94,DMajor,Pop/Alternative,Vocal,High,Verse-Chorus,Attitude,Bass,International,VeryHigh,2020s
"SilkSonic(BrunoMars&Anderson.Paak)","LeaveTheDoorOpen",148,AMajor,R&B/Funk,Vocal,Moderate,Verse-Chorus,Romance,Guitars,International,VeryHigh,2020s
"MorganWallen","SandInMyBoots",82,EMajor,Country,Vocal,Moderate,Verse-Chorus,Nostalgia,AcousticGuitar,International,High,2020s
"RauwAlejandro","TodoDeTi",99,B♭Major,LatinPop,Vocal,High,Verse-Chorus,Celebration,Synths,International,VeryHigh,2020s
"HarryStyles","WatermelonSugar",95,EMajor,Pop,Vocal,High,Verse-Chorus,Sensuality,Guitars,International,VeryHigh,2020s
"RauwAlejandro&SelenaGomez","BailaConmigo",103,D♭Major,LatinPop,Vocal,High,Verse-Chorus,Dance,Synths,International,VeryHigh,2020s
"BellaPoarch","BuildABitch",92,CMajor,Pop,Vocal,High,Verse-Chorus,Empowerment,Synths,International,High,2020s
"ShawnMendes&Tainy","SummerOfLove",97,DMajor,Pop,Vocal,High,Verse-Chorus,SummerRomance,Synths,International,High,2020s
"Regard,TroyeSivan&TateMcRae","You",113,GMajor,Dance/Pop,Vocal,High,Verse-Chorus,Desire,Synths,International,High,2020s
"LilNasX","IndustryBaby",150,DMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Ambition,Synths,International,VeryHigh,2020s
"KidTravis","Can'tHelpMeNow",136,D♭Major,Pop/R&B,Vocal,Moderate,Verse-Chorus,Vulnerability,Synths,International,High,2020s
"TrinidadCardona","Dinero",130,CMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Money,Synths,International,High,2020s
"Normanift.CardiB","WildSide",124,EMinor,R&B/Pop,Vocal,High,Verse-Chorus,Seduction,Synths,International,VeryHigh,2020s
"JasonAldean&CarrieUnderwood","IfIDidn'tLoveYou",86,GMajor,Country,Vocal,Moderate,Verse-Chorus,Love,AcousticGuitar,International,High,2020s
"Tiësto&KarolG","Don'tBeShy",128,FMinor,Dance/Pop,Vocal,High,Verse-Chorus,Dance,Synths,International,High,2020s
"RauwAlejandro&Camilo","Tattoo(Remix)",89,BMajor,LatinPop,Vocal,High,Verse-Chorus,Romance,Synths,International,High,2020s
"EdSheeran","Shivers",112,GMajor,Pop,Vocal,High,Verse-Chorus,Infatuation,Synths,International,VeryHigh,2020s
"GlassAnimals","SpaceGhostCoastToCoast",97,EMajor,Pop/Indie,Vocal,Moderate,Verse-Chorus,Nostalgia,Synths,International,High,2020s
"LilNasX","That’sWhatIWant",92,GMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Desire,Guitars,International,High,2020s
"Beyoncé","SingleLadies(PutaRingonIt)",97,EMajor,R&B/Pop,Vocal,High,Verse-Chorus,Empowerment,Synths,International,VeryHigh,2000s
"Adele","RollingintheDeep",105,CMinor,Pop/R&B,Vocal,High,Verse-Chorus,Heartbreak,Piano,International,VeryHigh,2010s
"DaftPunkft.PharrellWilliams&NileRodgers","GetLucky",116,F#Minor,Dance/Pop,Vocal,High,Verse-Chorus,Celebration,Synths,International,VeryHigh,2010s
"Lizzo","TruthHurts",158,CMinor,Pop/Hip-Hop,Vocal,High,Verse-Chorus,Self-Confidence,Synths,International,VeryHigh,2010s
"KendrickLamar","Alright",94,FMinor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Resilience,Synths,International,VeryHigh,2010s
"BillieEilish","BadGuy",135,GMajor,Pop/Alternative,Vocal,High,Verse-Chorus,Attitude,Bass,International,VeryHigh,2010s
"U2","BeautifulDay",136,EMajor,Rock,Vocal,High,Verse-Chorus,Positivity,Guitars,International,VeryHigh,2000s
"JohnLegend","AllofMe",63,A♭Major,R&B/Pop,Vocal,Moderate,Verse-Chorus,Love,Piano,International,VeryHigh,2010s
"SamSmith","StaywithMe",85,CMajor,Pop/R&B,Vocal,Moderate,Verse-Chorus,Heartbreak,Piano,International,VeryHigh,2010s
"TaylorSwift","ShakeItOff",160,CMajor,Pop,Vocal,High,Verse-Chorus,Empowerment,Synths,International,VeryHigh,2010s
"BrunoMars","That'sWhatILike",134,E♭Minor,R&B/Pop,Vocal,High,Verse-Chorus,Romance,Synths,International,VeryHigh,2010s
"PharrellWilliams","Happy",160,FMajor,Pop/Funk,Vocal,High,Verse-Chorus,Happiness,Synths,International,VeryHigh,2010s
"EdSheeran","ThinkingOutLoud",79,DMajor,Pop,Vocal,Moderate,Verse-Chorus,Romance,AcousticGuitar,International,VeryHigh,2010s
"ChildishGambino","ThisIsAmerica",120,FMajor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,SocialCommentary,Synths,International,VeryHigh,2010s
"BillieEilish","WhenTheParty'sOver",82,AMajor,Pop/Alternative,Vocal,Moderate,Verse-Chorus,Vulnerability,Piano,International,VeryHigh,2010s
"TaylorSwift","BadBlood",85,CMinor,Pop,Vocal,High,Verse-Chorus,Betrayal,Synths,International,VeryHigh,2010s
"SamSmith","StaywithMe",85,CMajor,Pop/R&B,Vocal,Moderate,Verse-Chorus,Heartbreak,Piano,International,VeryHigh,2010s
"DaftPunkft.PharrellWilliams&NileRodgers","GetLucky",116,F#Minor,Dance/Pop,Vocal,High,Verse-Chorus,Celebration,Synths,International,VeryHigh,2010s
"Lizzo","TruthHurts",158,CMinor,Pop/Hip-Hop,Vocal,High,Verse-Chorus,Self-Confidence,Synths,International,VeryHigh,2010s
"KendrickLamar","Alright",94,FMinor,Hip-Hop/Rap,Vocal,High,Verse-Chorus,Resilience,Synths,International,VeryHigh,2010s
"BrunoMars","24KMagic",107,F#Minor,R&B/Funk,Vocal,High,Verse-Chorus,Celebration,Synths,International,VeryHigh,2010s
"BillieEilish","BadGuy",135,GMajor,Pop/Alternative,Vocal,High,Verse-Chorus,Attitude,Bass,International,VeryHigh,2010s
"U2","BeautifulDay",136,EMajor,Rock,Vocal,High,Verse-Chorus,Positivity,Guitars,International,VeryHigh,2000s
